week,store_id,product_id,units_sold,selling_price
42,S04,P046,8,28.75
42,S04,P047,35,42.89
42,S04,P048,6,43.15
42,S04,P049,15,25.05
42,S04,P050,12,34.98
42,S05,P001,36,51.56
42,S05,P002,12,35.01
42,S05,P003,23,37.16
42,S05,P004,21,34.45
42,S05,P005,35,19.82
42,S05,P006,48,23.1
42,S05,P007,12,25.09
42,S05,P008,11,49.76
42,S05,P009,21,44.9
42,S05,P010,62,20.12
42,S05,P011,23,30.94
42,S05,P012,10,30.58
42,S05,P013,31,26.84
42,S05,P014,17,41.03
42,S05,P015,30,43.72
42,S05,P016,46,48.06
42,S05,P017,13,29.68
42,S05,P018,51,29.21
42,S05,P019,37,38.17
42,S05,P020,21,51.02
42,S05,P021,30,27.74
42,S05,P022,14,36.95
42,S05,P023,28,25.09
42,S05,P024,7,20.18
42,S05,P025,12,47.07
42,S05,P026,10,51.4
42,S05,P027,23,30.98
42,S05,P028,27,39.8
42,S05,P029,18,40.9
42,S05,P030,27,28.78
42,S05,P031,53,34.11
42,S05,P032,20,54.78
42,S05,P033,15,37.87
42,S05,P034,6,56.72
42,S05,P035,16,12.37
42,S05,P036,47,43.59
42,S05,P037,38,39.36
42,S05,P038,15,26.88
42,S05,P039,23,37.08
42,S05,P040,60,19.25
42,S05,P041,29,29.59
42,S05,P042,38,42.52
42,S05,P043,16,54.66
42,S05,P044,12,32.13
42,S05,P045,24,27.15
42,S05,P046,32,29.1
42,S05,P047,36,39.78
42,S05,P048,9,46.0
42,S05,P049,16,27.29
42,S05,P050,25,35.37
42,S06,P001,29,48.96
42,S06,P002,9,35.12
42,S06,P003,22,36.5
42,S06,P004,61,33.69
42,S06,P005,22,18.47
42,S06,P006,48,23.72
42,S06,P007,9,27.1
42,S06,P008,12,50.6
42,S06,P009,17,41.24
42,S06,P010,40,20.29
42,S06,P011,26,31.1
42,S06,P012,7,31.61
42,S06,P013,49,26.35
42,S06,P014,20,40.41
42,S06,P015,25,43.38
42,S06,P016,49,44.68
42,S06,P017,14,30.17
42,S06,P018,30,27.38
42,S06,P019,32,36.44
42,S06,P020,16,52.23
42,S06,P021,20,27.63
42,S06,P022,8,39.79
42,S06,P023,21,26.06
42,S06,P024,13,20.82
42,S06,P025,6,46.55
42,S06,P026,11,51.82
42,S06,P027,32,31.93
42,S06,P028,31,39.96
42,S06,P029,10,41.51
42,S06,P030,17,27.88
42,S06,P031,28,33.87
42,S06,P032,19,53.36
42,S06,P033,11,37.49
42,S06,P034,6,52.84
42,S06,P035,8,11.61
42,S06,P036,35,44.85
42,S06,P037,39,41.13
42,S06,P038,10,27.31
42,S06,P039,24,37.65
42,S06,P040,26,18.08
42,S06,P041,31,28.77
42,S06,P042,38,41.46
42,S06,P043,15,54.69
42,S06,P044,25,30.35
42,S06,P045,22,26.78
42,S06,P046,11,28.5
42,S06,P047,38,39.61
42,S06,P048,9,44.46
42,S06,P049,14,27.73
42,S06,P050,16,35.94
42,S07,P001,28,50.47
42,S07,P002,16,35.09
42,S07,P003,25,36.41
42,S07,P004,94,33.74
42,S07,P005,11,18.86
42,S07,P006,61,23.72
42,S07,P007,17,25.2
42,S07,P008,12,47.12
42,S07,P009,16,41.98
42,S07,P010,94,19.87
42,S07,P011,31,32.52
42,S07,P012,10,30.38
42,S07,P013,44,27.73
42,S07,P014,31,37.18
42,S07,P015,65,40.32
42,S07,P016,67,46.1
42,S07,P017,20,29.34
42,S07,P018,59,28.48
42,S07,P019,15,40.55
42,S07,P020,21,52.09
42,S07,P021,71,28.37
42,S07,P022,23,36.91
42,S07,P023,14,26.59
42,S07,P024,22,20.36
42,S07,P025,8,46.52
42,S07,P026,29,51.37
42,S07,P027,60,31.34
42,S07,P028,32,37.55
42,S07,P029,16,38.21
42,S07,P030,27,25.65
42,S07,P031,42,32.36
42,S07,P032,19,51.92
42,S07,P033,11,40.84
42,S07,P034,6,53.83
42,S07,P035,12,12.07
42,S07,P036,51,44.13
42,S07,P037,49,40.15
42,S07,P038,18,29.39
42,S07,P039,26,39.65
42,S07,P040,86,18.97
42,S07,P041,16,27.07
42,S07,P042,29,41.55
42,S07,P043,32,55.41
42,S07,P044,43,29.79
42,S07,P045,28,25.4
42,S07,P046,12,30.8
42,S07,P047,65,39.39
42,S07,P048,10,41.4
42,S07,P049,18,26.69
42,S07,P050,26,37.8
42,S08,P001,25,51.49
42,S08,P002,28,35.52
42,S08,P003,62,34.98
42,S08,P004,31,32.96
42,S08,P005,22,18.97
42,S08,P006,36,22.65
42,S08,P007,6,26.8
42,S08,P008,4,47.43
42,S08,P009,17,44.4
42,S08,P010,38,21.33
42,S08,P011,25,31.01
42,S08,P012,9,30.48
42,S08,P013,33,27.35
42,S08,P014,24,37.22
42,S08,P015,37,42.31
42,S08,P016,33,44.52
42,S08,P017,15,29.34
42,S08,P018,110,29.57
42,S08,P019,28,39.86
42,S08,P020,12,52.46
42,S08,P021,24,27.92
42,S08,P022,11,36.98
42,S08,P023,17,27.45
42,S08,P024,6,19.8
42,S08,P025,15,48.99
42,S08,P026,11,53.37
42,S08,P027,34,31.8
42,S08,P028,10,41.23
42,S08,P029,11,41.0
42,S08,P030,33,26.03
42,S08,P031,30,31.49
42,S08,P032,25,52.35
42,S08,P033,13,38.94
42,S08,P034,6,53.41
42,S08,P035,10,12.28
42,S08,P036,36,44.3
42,S08,P037,23,42.83
42,S08,P038,10,27.39
42,S08,P039,12,37.17
42,S08,P040,40,19.24
42,S08,P041,20,29.27
42,S08,P042,24,40.51
42,S08,P043,21,56.64
42,S08,P044,19,30.08
42,S08,P045,33,25.38
42,S08,P046,12,28.44
42,S08,P047,31,39.9
42,S08,P048,7,41.63
42,S08,P049,16,27.79
42,S08,P050,17,36.09
42,S09,P001,37,51.41
42,S09,P002,12,37.21
42,S09,P003,21,37.39
42,S09,P004,36,37.05
42,S09,P005,41,19.53
42,S09,P006,42,24.18
42,S09,P007,14,26.95
42,S09,P008,18,48.62
42,S09,P009,27,43.56
42,S09,P010,71,19.27
42,S09,P011,16,31.27
42,S09,P012,10,30.0
42,S09,P013,34,26.65
42,S09,P014,23,38.29
42,S09,P015,76,43.01
42,S09,P016,57,43.05
42,S09,P017,15,28.25
42,S09,P018,89,27.85
42,S09,P019,56,40.66
42,S09,P020,17,49.86
42,S09,P021,27,26.97
42,S09,P022,12,37.73
42,S09,P023,25,25.88
42,S09,P024,19,20.05
42,S09,P025,10,46.53
42,S09,P026,22,50.62
42,S09,P027,43,32.47
42,S09,P028,31,38.65
42,S09,P029,16,40.08
42,S09,P030,36,27.06
42,S09,P031,49,32.72
42,S09,P032,42,52.2
42,S09,P033,17,38.19
42,S09,P034,7,55.14
42,S09,P035,16,11.89
42,S09,P036,61,44.16
42,S09,P037,39,44.14
42,S09,P038,18,28.12
42,S09,P039,42,38.33
42,S09,P040,44,19.17
42,S09,P041,23,28.77
42,S09,P042,48,41.09
42,S09,P043,22,55.22
42,S09,P044,27,29.37
42,S09,P045,28,27.42
42,S09,P046,18,29.04
42,S09,P047,41,41.65
42,S09,P048,10,41.66
42,S09,P049,22,27.29
42,S09,P050,19,37.17
42,S10,P001,13,50.35
42,S10,P002,8,37.79
42,S10,P003,29,37.07
42,S10,P004,36,35.99
42,S10,P005,16,19.49
42,S10,P006,48,23.01
42,S10,P007,14,25.92
42,S10,P008,15,47.55
42,S10,P009,16,42.86
42,S10,P010,82,21.45
42,S10,P011,27,32.3
42,S10,P012,8,31.04
42,S10,P013,46,27.17
42,S10,P014,25,38.07
42,S10,P015,47,45.09
42,S10,P016,35,44.69
42,S10,P017,10,29.22
42,S10,P018,44,29.17
42,S10,P019,13,39.39
42,S10,P020,24,50.68
42,S10,P021,24,27.49
42,S10,P022,10,37.11
42,S10,P023,29,27.3
42,S10,P024,19,21.08
42,S10,P025,12,45.24
42,S10,P026,12,52.17
42,S10,P027,46,29.62
42,S10,P028,21,41.82
42,S10,P029,15,39.95
42,S10,P030,33,27.03
42,S10,P031,43,33.12
42,S10,P032,16,54.93
42,S10,P033,17,38.74
42,S10,P034,9,52.42
42,S10,P035,18,11.82
42,S10,P036,35,45.75
42,S10,P037,29,42.16
42,S10,P038,14,27.39
42,S10,P039,50,36.92
42,S10,P040,37,18.89
42,S10,P041,19,28.76
42,S10,P042,43,42.27
42,S10,P043,19,50.58
42,S10,P044,28,29.73
42,S10,P045,20,27.81
42,S10,P046,14,28.64
42,S10,P047,33,40.99
42,S10,P048,7,41.58
42,S10,P049,53,25.46
42,S10,P050,22,36.96
43,S01,P001,23,50.63
43,S01,P002,14,36.61
43,S01,P003,15,37.54
43,S01,P004,40,34.95
43,S01,P005,24,18.78
43,S01,P006,35,22.47
43,S01,P007,14,25.64
43,S01,P008,17,49.11
43,S01,P009,15,42.74
43,S01,P010,29,21.64
43,S01,P011,18,28.89
43,S01,P012,8,30.96
43,S01,P013,36,26.58
43,S01,P014,23,38.22
43,S01,P015,25,40.93
43,S01,P016,62,42.6
43,S01,P017,8,30.33
43,S01,P018,57,29.09
43,S01,P019,20,39.09
43,S01,P020,15,51.67
43,S01,P021,14,28.32
43,S01,P022,17,36.95
43,S01,P023,35,26.91
43,S01,P024,15,20.48
43,S01,P025,13,45.31
43,S01,P026,11,53.35
43,S01,P027,44,29.75
43,S01,P028,12,38.34
43,S01,P029,13,38.73
43,S01,P030,8,27.98
43,S01,P031,18,32.63
43,S01,P032,13,51.59
43,S01,P033,8,38.99
43,S01,P034,3,53.34
43,S01,P035,8,12.19
43,S01,P036,27,46.71
43,S01,P037,25,44.69
43,S01,P038,8,27.08
43,S01,P039,13,35.54
43,S01,P040,18,19.07
43,S01,P041,19,29.68
43,S01,P042,48,40.48
43,S01,P043,22,52.79
43,S01,P044,19,30.31
43,S01,P045,17,28.51
43,S01,P046,19,28.41
43,S01,P047,43,40.51
43,S01,P048,21,40.68
43,S01,P049,23,26.55
43,S01,P050,9,36.38
43,S02,P001,35,52.94
43,S02,P002,16,36.2
43,S02,P003,65,37.36
43,S02,P004,45,34.46
43,S02,P005,39,19.19
43,S02,P006,48,24.41
43,S02,P007,16,27.81
43,S02,P008,16,51.28
43,S02,P009,22,43.65
43,S02,P010,58,20.79
43,S02,P011,32,31.97
43,S02,P012,9,30.55
43,S02,P013,62,26.61
43,S02,P014,23,37.5
43,S02,P015,30,41.62
43,S02,P016,60,44.03
43,S02,P017,20,30.61
43,S02,P018,45,29.9
43,S02,P019,19,42.54
43,S02,P020,20,52.49
43,S02,P021,18,26.97
43,S02,P022,8,37.07
43,S02,P023,44,27.05
43,S02,P024,20,21.52
43,S02,P025,10,46.6
43,S02,P026,16,49.22
43,S02,P027,38,30.86
43,S02,P028,23,38.93
43,S02,P029,21,41.22
43,S02,P030,14,26.84
43,S02,P031,90,32.13
43,S02,P032,25,51.14
43,S02,P033,16,39.75
43,S02,P034,7,55.81
43,S02,P035,11,11.74
43,S02,P036,39,45.4
43,S02,P037,28,40.95
43,S02,P038,18,27.9
43,S02,P039,28,36.71
43,S02,P040,40,18.12
43,S02,P041,20,30.01
43,S02,P042,30,38.76
43,S02,P043,20,55.72
43,S02,P044,32,30.25
43,S02,P045,16,28.47
43,S02,P046,14,28.97
43,S02,P047,33,39.95
43,S02,P048,9,42.09
43,S02,P049,11,26.99
43,S02,P050,24,35.72
43,S03,P001,28,48.99
43,S03,P002,17,36.16
43,S03,P003,23,35.57
43,S03,P004,35,34.22
43,S03,P005,30,19.19
43,S03,P006,49,22.85
43,S03,P007,13,26.83
43,S03,P008,24,48.64
43,S03,P009,20,41.58
43,S03,P010,53,19.59
43,S03,P011,28,30.7
43,S03,P012,10,30.82
43,S03,P013,39,26.88
43,S03,P014,22,39.45
43,S03,P015,47,43.65
43,S03,P016,68,46.29
43,S03,P017,18,30.02
43,S03,P018,71,30.44
43,S03,P019,22,39.17
43,S03,P020,11,54.94
43,S03,P021,91,27.1
43,S03,P022,6,36.87
43,S03,P023,23,27.02
43,S03,P024,14,20.57
43,S03,P025,17,45.16
43,S03,P026,13,52.12
43,S03,P027,60,30.82
43,S03,P028,25,39.99
43,S03,P029,20,40.02
43,S03,P030,32,28.42
43,S03,P031,48,33.04
43,S03,P032,19,51.46
43,S03,P033,15,40.63
43,S03,P034,6,54.56
43,S03,P035,16,12.22
43,S03,P036,53,46.89
43,S03,P037,45,42.77
43,S03,P038,13,27.31
43,S03,P039,30,36.43
43,S03,P040,24,20.09
43,S03,P041,33,28.23
43,S03,P042,38,42.57
43,S03,P043,20,57.58
43,S03,P044,35,29.6
43,S03,P045,20,26.83
43,S03,P046,20,29.99
43,S03,P047,56,40.66
43,S03,P048,13,43.78
43,S03,P049,16,26.65
43,S03,P050,28,35.92
43,S04,P001,19,50.2
43,S04,P002,7,38.3
43,S04,P003,15,36.29
43,S04,P004,36,35.73
43,S04,P005,42,18.58
43,S04,P006,30,24.39
43,S04,P007,9,26.64
43,S04,P008,17,48.92
43,S04,P009,9,44.34
43,S04,P010,71,20.62
43,S04,P011,28,32.84
43,S04,P012,5,28.76
43,S04,P013,25,25.82
43,S04,P014,18,37.4
43,S04,P015,30,40.18
43,S04,P016,40,44.12
43,S04,P017,13,29.61
43,S04,P018,52,27.94
43,S04,P019,16,37.39
43,S04,P020,12,51.89
43,S04,P021,20,27.55
43,S04,P022,12,37.31
43,S04,P023,19,26.15
43,S04,P024,18,20.35
43,S04,P025,13,44.69
43,S04,P026,11,51.42
43,S04,P027,21,30.39
43,S04,P028,15,40.68
43,S04,P029,13,38.91
43,S04,P030,14,26.27
43,S04,P031,74,33.28
43,S04,P032,16,55.43
43,S04,P033,10,38.41
43,S04,P034,5,53.9
43,S04,P035,15,11.83
43,S04,P036,31,47.12
43,S04,P037,21,41.3
43,S04,P038,13,27.66
43,S04,P039,8,38.73
43,S04,P040,28,18.3
43,S04,P041,13,28.97
43,S04,P042,16,40.77
43,S04,P043,21,55.98
43,S04,P044,27,30.73
43,S04,P045,15,26.07
43,S04,P046,28,27.92
43,S04,P047,33,40.75
43,S04,P048,8,45.65
43,S04,P049,22,27.42
43,S04,P050,10,36.27
43,S05,P001,30,49.41
43,S05,P002,20,35.63
43,S05,P003,18,37.4
43,S05,P004,48,36.26
43,S05,P005,24,18.78
43,S05,P006,53,22.81
43,S05,P007,13,26.43
43,S05,P008,15,51.06
43,S05,P009,18,43.22
43,S05,P010,72,20.3
43,S05,P011,23,30.6
43,S05,P012,12,29.31
43,S05,P013,47,27.3
43,S05,P014,13,38.91
43,S05,P015,40,42.14
43,S05,P016,75,40.9
43,S05,P017,13,28.9
43,S05,P018,64,29.18
43,S05,P019,18,39.24
43,S05,P020,22,52.36
43,S05,P021,18,26.5
43,S05,P022,11,37.81
43,S05,P023,30,26.38
43,S05,P024,25,20.59
43,S05,P025,9,44.55
43,S05,P026,14,52.94
43,S05,P027,35,31.22
43,S05,P028,48,40.55
43,S05,P029,12,42.18
43,S05,P030,30,27.11
43,S05,P031,41,31.34
43,S05,P032,29,55.91
43,S05,P033,12,39.16
43,S05,P034,4,53.35
43,S05,P035,12,11.76
43,S05,P036,35,46.32
43,S05,P037,41,42.56
43,S05,P038,12,27.43
43,S05,P039,25,38.28
43,S05,P040,53,18.88
43,S05,P041,28,28.11
43,S05,P042,41,42.09
43,S05,P043,27,53.99
43,S05,P044,13,31.12
43,S05,P045,26,26.59
43,S05,P046,23,30.5
43,S05,P047,36,40.56
43,S05,P048,34,40.88
43,S05,P049,28,24.97
43,S05,P050,17,36.27
43,S06,P001,16,52.74
43,S06,P002,8,38.35
43,S06,P003,19,36.79
43,S06,P004,28,34.5
43,S06,P005,29,18.9
43,S06,P006,59,23.12
43,S06,P007,7,27.25
43,S06,P008,14,49.26
43,S06,P009,9,44.39
43,S06,P010,48,21.32
43,S06,P011,16,32.59
43,S06,P012,9,28.09
43,S06,P013,84,25.6
43,S06,P014,32,37.05
43,S06,P015,26,41.05
43,S06,P016,67,44.84
43,S06,P017,12,28.37
43,S06,P018,47,28.06
43,S06,P019,21,38.72
43,S06,P020,20,49.34
43,S06,P021,25,27.22
43,S06,P022,6,38.33
43,S06,P023,14,26.18
43,S06,P024,20,21.08
43,S06,P025,8,44.5
43,S06,P026,17,51.71
43,S06,P027,33,29.88
43,S06,P028,10,41.28
43,S06,P029,8,40.13
43,S06,P030,27,27.8
43,S06,P031,34,32.19
43,S06,P032,31,55.09
43,S06,P033,16,39.86
43,S06,P034,4,54.05
43,S06,P035,17,11.82
43,S06,P036,40,45.3
43,S06,P037,31,39.97
43,S06,P038,14,28.25
43,S06,P039,13,38.34
43,S06,P040,29,19.62
43,S06,P041,17,29.96
43,S06,P042,78,40.86
43,S06,P043,16,55.24
43,S06,P044,21,29.88
43,S06,P045,23,28.11
43,S06,P046,15,28.56
43,S06,P047,45,41.46
43,S06,P048,11,41.86
43,S06,P049,11,26.63
43,S06,P050,14,35.53
43,S07,P001,25,47.72
43,S07,P002,14,35.98
43,S07,P003,46,36.33
43,S07,P004,77,36.79
43,S07,P005,40,18.52
43,S07,P006,64,22.56
43,S07,P007,18,25.25
43,S07,P008,18,50.11
43,S07,P009,21,42.54
43,S07,P010,38,20.71
43,S07,P011,42,31.37
43,S07,P012,15,28.37
43,S07,P013,50,25.14
43,S07,P014,27,37.23
43,S07,P015,21,43.37
43,S07,P016,129,41.47
43,S07,P017,12,30.14
43,S07,P018,61,29.18
43,S07,P019,22,36.72
43,S07,P020,20,51.34
43,S07,P021,41,28.58
43,S07,P022,9,36.4
43,S07,P023,23,26.73
43,S07,P024,26,22.3
43,S07,P025,16,46.05
43,S07,P026,20,50.89
43,S07,P027,40,30.47
43,S07,P028,49,41.19
43,S07,P029,16,41.33
43,S07,P030,16,25.65
43,S07,P031,43,30.54
43,S07,P032,14,52.57
43,S07,P033,13,38.69
43,S07,P034,6,53.98
43,S07,P035,14,11.38
43,S07,P036,31,45.34
43,S07,P037,37,41.46
43,S07,P038,12,27.36
43,S07,P039,37,37.04
43,S07,P040,29,18.33
43,S07,P041,46,29.23
43,S07,P042,34,42.1
43,S07,P043,25,53.01
43,S07,P044,31,30.86
43,S07,P045,20,26.01
43,S07,P046,16,27.68
43,S07,P047,49,40.1
43,S07,P048,18,42.82
43,S07,P049,12,26.77
43,S07,P050,13,35.21
43,S08,P001,15,52.07
43,S08,P002,12,38.88
43,S08,P003,17,36.59
43,S08,P004,39,35.61
43,S08,P005,34,17.93
43,S08,P006,35,22.68
43,S08,P007,13,25.84
43,S08,P008,13,47.18
43,S08,P009,12,42.29
43,S08,P010,41,20.57
43,S08,P011,21,30.32
43,S08,P012,7,29.69
43,S08,P013,29,25.48
43,S08,P014,21,39.23
43,S08,P015,26,43.0
43,S08,P016,40,45.28
43,S08,P017,10,30.53
43,S08,P018,43,28.16
43,S08,P019,21,39.14
43,S08,P020,11,53.49
43,S08,P021,22,26.88
43,S08,P022,10,35.32
43,S08,P023,16,26.62
43,S08,P024,10,21.18
43,S08,P025,16,44.3
43,S08,P026,20,50.57
43,S08,P027,31,30.19
43,S08,P028,9,40.5
43,S08,P029,7,39.23
43,S08,P030,29,26.2
43,S08,P031,31,32.3
43,S08,P032,12,53.75
43,S08,P033,6,40.17
43,S08,P034,6,53.97
43,S08,P035,15,11.57
43,S08,P036,36,44.62
43,S08,P037,31,42.44
43,S08,P038,11,27.72
43,S08,P039,11,36.41
43,S08,P040,32,18.79
43,S08,P041,16,28.15
43,S08,P042,53,42.69
43,S08,P043,15,55.49
43,S08,P044,27,28.97
43,S08,P045,13,28.57
43,S08,P046,12,29.07
43,S08,P047,45,37.17
43,S08,P048,7,43.63
43,S08,P049,22,24.63
43,S08,P050,14,37.64
43,S09,P001,28,50.8
43,S09,P002,23,36.82
43,S09,P003,34,36.52
43,S09,P004,43,35.81
43,S09,P005,36,18.82
43,S09,P006,56,22.91
43,S09,P007,17,26.42
43,S09,P008,22,44.12
43,S09,P009,25,43.8
43,S09,P010,80,21.35
43,S09,P011,39,32.05
43,S09,P012,10,30.4
43,S09,P013,48,27.49
43,S09,P014,27,38.17
43,S09,P015,39,42.46
43,S09,P016,55,43.84
43,S09,P017,18,27.88
43,S09,P018,69,29.2
43,S09,P019,21,38.1
43,S09,P020,23,48.71
43,S09,P021,39,27.49
43,S09,P022,11,37.4
43,S09,P023,34,26.92
43,S09,P024,17,20.62
43,S09,P025,18,43.35
43,S09,P026,9,52.69
43,S09,P027,54,31.23
43,S09,P028,21,42.14
43,S09,P029,9,39.72
43,S09,P030,28,27.7
43,S09,P031,60,30.81
43,S09,P032,29,52.7
43,S09,P033,14,37.17
43,S09,P034,7,54.14
43,S09,P035,28,11.56
43,S09,P036,63,44.91
43,S09,P037,40,41.44
43,S09,P038,19,27.67
43,S09,P039,26,36.06
43,S09,P040,36,19.62
43,S09,P041,22,28.86
43,S09,P042,55,44.07
43,S09,P043,26,53.05
43,S09,P044,23,29.59
43,S09,P045,8,27.12
43,S09,P046,19,30.45
43,S09,P047,41,42.29
43,S09,P048,11,42.47
43,S09,P049,45,26.06
43,S09,P050,39,36.4
43,S10,P001,29,52.41
43,S10,P002,13,37.04
43,S10,P003,25,36.87
43,S10,P004,27,36.45
43,S10,P005,32,19.68
43,S10,P006,51,23.66
43,S10,P007,11,26.88
43,S10,P008,14,50.39
43,S10,P009,13,41.57
43,S10,P010,39,22.33
43,S10,P011,11,32.71
43,S10,P012,9,29.99
43,S10,P013,48,27.18
43,S10,P014,34,37.92
43,S10,P015,90,43.19
43,S10,P016,45,45.63
43,S10,P017,12,30.43
43,S10,P018,63,28.48
43,S10,P019,19,39.86
43,S10,P020,21,51.14
43,S10,P021,35,28.23
43,S10,P022,15,37.59
43,S10,P023,23,25.69
43,S10,P024,13,20.13
43,S10,P025,12,46.76
43,S10,P026,17,50.82
43,S10,P027,48,32.04
43,S10,P028,24,39.25
43,S10,P029,11,41.35
43,S10,P030,24,27.38
43,S10,P031,47,32.49
43,S10,P032,22,52.27
43,S10,P033,8,39.11
43,S10,P034,8,52.23
43,S10,P035,7,11.76
43,S10,P036,23,45.43
43,S10,P037,32,41.09
43,S10,P038,11,28.95
43,S10,P039,17,34.72
43,S10,P040,37,18.64
43,S10,P041,24,28.52
43,S10,P042,25,42.08
43,S10,P043,30,53.99
43,S10,P044,28,30.92
43,S10,P045,18,26.91
43,S10,P046,11,29.3
43,S10,P047,36,41.48
43,S10,P048,25,43.21
43,S10,P049,31,25.69
43,S10,P050,22,36.03
44,S01,P001,15,50.52
44,S01,P002,6,35.15
44,S01,P003,13,35.83
44,S01,P004,30,35.21
44,S01,P005,12,20.3
44,S01,P006,24,23.24
44,S01,P007,10,26.51
44,S01,P008,12,50.89
44,S01,P009,13,43.9
44,S01,P010,26,21.38
44,S01,P011,14,31.31
44,S01,P012,5,28.99
44,S01,P013,34,26.51
44,S01,P014,19,40.41
44,S01,P015,23,44.51
44,S01,P016,66,45.71
44,S01,P017,14,29.05
44,S01,P018,69,27.54
44,S01,P019,11,37.87
44,S01,P020,13,52.17
44,S01,P021,24,27.23
44,S01,P022,7,38.74
44,S01,P023,14,25.97
44,S01,P024,18,20.51
44,S01,P025,6,44.55
44,S01,P026,17,52.82
44,S01,P027,26,31.41
44,S01,P028,14,39.71
44,S01,P029,13,41.54
44,S01,P030,19,26.09
44,S01,P031,28,30.98
44,S01,P032,21,52.75
44,S01,P033,6,36.56
44,S01,P034,7,53.68
44,S01,P035,9,11.96
44,S01,P036,20,45.07
44,S01,P037,24,42.22
44,S01,P038,11,27.47
44,S01,P039,28,36.17
44,S01,P040,20,18.29
44,S01,P041,15,27.77
44,S01,P042,18,41.32
44,S01,P043,13,55.87
44,S01,P044,15,28.42
44,S01,P045,16,26.84
44,S01,P046,14,30.02
44,S01,P047,46,41.7
44,S01,P048,8,42.26
44,S01,P049,10,28.48
44,S01,P050,13,35.35
44,S02,P001,30,50.36
44,S02,P002,29,35.68
44,S02,P003,14,37.09
44,S02,P004,41,38.24
44,S02,P005,35,20.2
44,S02,P006,56,23.56
44,S02,P007,14,25.91
44,S02,P008,15,48.19
44,S02,P009,21,44.58
44,S02,P010,36,21.39
44,S02,P011,35,31.78
44,S02,P012,16,30.26
44,S02,P013,45,27.13
44,S02,P014,30,39.82
44,S02,P015,32,40.66
44,S02,P016,56,45.14
44,S02,P017,13,30.17
44,S02,P018,64,28.42
44,S02,P019,22,40.32
44,S02,P020,32,51.38
44,S02,P021,29,28.7
44,S02,P022,17,37.19
44,S02,P023,25,27.39
44,S02,P024,19,20.74
44,S02,P025,15,47.87
44,S02,P026,21,52.43
44,S02,P027,61,30.49
44,S02,P028,21,40.4
44,S02,P029,9,40.16
44,S02,P030,28,27.44
44,S02,P031,24,31.8
44,S02,P032,31,54.06
44,S02,P033,18,40.47
44,S02,P034,8,56.0
44,S02,P035,18,11.43
44,S02,P036,62,43.26
44,S02,P037,49,40.81
44,S02,P038,24,26.58
44,S02,P039,21,36.21
44,S02,P040,94,18.94
44,S02,P041,14,28.8
44,S02,P042,63,39.92
44,S02,P043,26,56.82
44,S02,P044,28,29.62
44,S02,P045,14,26.7
44,S02,P046,19,30.07
44,S02,P047,42,40.9
44,S02,P048,11,43.09
44,S02,P049,17,26.31
44,S02,P050,22,37.12
44,S03,P001,34,50.05
44,S03,P002,10,36.73
44,S03,P003,29,35.32
44,S03,P004,39,36.49
44,S03,P005,37,20.03
44,S03,P006,62,23.13
44,S03,P007,11,26.01
44,S03,P008,13,49.79
44,S03,P009,33,43.9
44,S03,P010,51,20.64
44,S03,P011,51,32.79
44,S03,P012,14,29.75
44,S03,P013,48,25.29
44,S03,P014,27,38.24
44,S03,P015,42,43.97
44,S03,P016,54,44.97
44,S03,P017,22,28.62
44,S03,P018,69,28.53
44,S03,P019,23,40.22
44,S03,P020,14,52.26
44,S03,P021,78,27.6
44,S03,P022,15,37.46
44,S03,P023,27,28.06
44,S03,P024,30,21.22
44,S03,P025,18,43.68
44,S03,P026,17,52.74
44,S03,P027,40,31.39
44,S03,P028,18,42.68
44,S03,P029,15,40.42
44,S03,P030,38,28.35
44,S03,P031,46,33.19
44,S03,P032,20,52.38
44,S03,P033,15,40.06
44,S03,P034,6,55.17
44,S03,P035,13,11.76
44,S03,P036,48,46.02
44,S03,P037,47,44.18
44,S03,P038,11,27.67
44,S03,P039,22,38.46
44,S03,P040,23,18.12
44,S03,P041,28,28.34
44,S03,P042,63,43.11
44,S03,P043,24,55.31
44,S03,P044,29,29.82
44,S03,P045,17,28.51
44,S03,P046,15,28.37
44,S03,P047,31,40.22
44,S03,P048,10,43.78
44,S03,P049,14,26.01
44,S03,P050,21,37.06
44,S04,P001,13,52.34
44,S04,P002,10,36.85
44,S04,P003,11,35.86
44,S04,P004,23,34.95
44,S04,P005,21,17.6
44,S04,P006,35,23.67
44,S04,P007,4,26.6
44,S04,P008,11,48.17
44,S04,P009,26,40.98
44,S04,P010,24,21.62
44,S04,P011,25,31.28
44,S04,P012,10,30.64
44,S04,P013,33,26.29
44,S04,P014,17,36.46
44,S04,P015,22,44.2
44,S04,P016,52,46.28
44,S04,P017,10,30.34
44,S04,P018,29,29.15
44,S04,P019,12,37.44
44,S04,P020,13,53.18
44,S04,P021,15,29.45
44,S04,P022,11,37.74
44,S04,P023,16,27.29
44,S04,P024,10,19.91
44,S04,P025,23,42.77
44,S04,P026,13,50.74
44,S04,P027,20,32.28
44,S04,P028,35,42.37
44,S04,P029,16,40.42
44,S04,P030,16,27.77
44,S04,P031,30,31.53
44,S04,P032,14,54.37
44,S04,P033,16,38.26
44,S04,P034,4,53.95
44,S04,P035,7,11.89
44,S04,P036,24,45.22
44,S04,P037,30,42.79
44,S04,P038,8,29.73
44,S04,P039,21,37.45
44,S04,P040,61,19.54
44,S04,P041,18,27.76
44,S04,P042,31,41.97
44,S04,P043,24,52.76
